"","dta_collection_time","contract_time","ship_time","bid_time","vsl_company","vsl_name","vsl_type","total_weight","port","port_type_value","port_price_diff","distance","income","cost","bang_dian_cost","chao_qi_cost","kua_gang_cost"
"1",2016-07-15,2016-05-15,2016-05-20,2016-05-12,"HuaDe","1","0.5W",1042.222,"NingBoBaoDa",5000,5,715,39,50,1,0,0
"2",2016-07-15,2016-05-15,2016-05-20,2016-05-12,"HuaDe","1","0.5W",1883.841,"NingBoHaiZhao",5000,5,715,39,50,1,0,0
"3",2016-07-15,2016-05-21,2016-05-26,2016-05-12,"HuaDe","2","0.5W",372.972,"NingBoBaoDa",5000,5,715,39,43,1,0,0
"4",2016-07-15,2016-05-21,2016-05-26,2016-05-12,"HuaDe","2","0.5W",2380.966,"NingBoHaiZhao",5000,5,715,39,43,1,0,0
"5",2016-07-15,2016-05-21,2016-05-26,2016-05-12,"HuaDe","2","0.5W",74.68,"NingBoHuaPu",7500,5,715,39,43,1,0,0
"6",2016-07-15,2016-05-21,2016-05-26,2016-05-12,"HuaDe","2","0.5W",1649.38,"NingBoJiangYong",5100,5,715,39,43,1,0,0
"7",2016-07-15,2016-05-25,2016-05-30,2016-05-12,"HuaDe","3","0.5W",5016.34,"JiaoJiangSSZD",5100,5,830,39,47,1,0,0
"8",2016-07-15,2016-05-27,2016-06-01,2016-05-12,"HuaDe","4","1.3-1.5W",2253.845,"NingBoBaoDa",5000,5,715,39,27,1,2,0
"9",2016-07-15,2016-05-27,2016-06-01,2016-05-12,"HuaDe","4","1.3-1.5W",12462.276,"NingBoZhenHai",16000,0,715,34,27,1,2,0
"10",2016-07-15,2016-06-01,2016-06-06,2016-05-12,"HuaDe","5","0.3W",3347.1,"NingBoHaiZhao",5000,5,715,39,45,1,0,0
"11",2016-07-15,2016-06-01,2016-06-06,2016-05-12,"HuaDe","6","0.5W",4707.23,"NingBoHaiZhao",5000,5,715,39,43,1,0,0
"12",2016-07-15,2016-06-01,2016-06-06,2016-05-12,"HuaDe","2","0.5W",4443.818,"NingBoHaiZhao",5000,5,715,39,43,1,0,0
"13",2016-07-15,2016-06-01,2016-06-06,2016-05-12,"HuaDe","7","0.5W",2667.198,"NingBoBaoDa",5000,5,715,39,44,1,0,0
"14",2016-07-15,2016-06-01,2016-06-06,2016-05-12,"HuaDe","7","0.5W",2248.1,"NingBoHaiZhao",5000,5,715,39,44,1,0,0
"15",2016-07-15,2016-06-01,2016-06-06,2016-05-12,"HuaDe","7","0.5W",77.99,"NingBoJiangYong",5100,5,715,39,44,1,0,0
"16",2016-07-15,2016-06-07,2016-06-12,2016-05-12,"HuaDe","8","0.5W",2927.869,"NingBoBaoDa",5000,5,715,39,27,1,0,0
"17",2016-07-15,2016-06-07,2016-06-12,2016-05-12,"HuaDe","8","0.5W",3118.35,"NingBoZhenHai",16000,0,715,34,27,1,0,0
"18",2016-07-15,2016-06-07,2016-06-12,2016-05-12,"HuaDe","9","0.5W",3796.277,"JiaoJiangSSZD",5100,5,830,39,48,1,0,0
"19",2016-07-15,2016-06-07,2016-06-12,2016-05-12,"HuaDe","9","0.5W",1172.694,"NingBoHaiZhao",5000,5,715,39,48,1,0,0
"20",2016-07-15,2016-06-15,2016-06-20,2016-05-12,"HuaDe","2","0.5W",1867.036,"NingBoBaoDa",5000,5,715,39,43,1,0,1
"21",2016-07-15,2016-06-15,2016-06-20,2016-05-12,"HuaDe","2","0.5W",305.211,"NingBoHaiZhao",5000,5,715,39,43,1,0,1
"22",2016-07-15,2016-06-15,2016-06-20,2016-05-12,"HuaDe","2","0.5W",2267.38,"NingBoHuaPu",7500,5,715,39,43,1,0,1
"23",2016-07-15,2016-06-20,2016-06-25,2016-05-12,"HuaDe","10","1.3-1.5W",4604.984,"NingBoBaoDa",5000,5,715,39,28.5,1,0,0
"24",2016-07-15,2016-06-20,2016-06-25,2016-05-12,"HuaDe","10","1.3-1.5W",1918.174,"NingBoHaiZhao",5000,5,715,39,28.5,1,0,0
"25",2016-07-15,2016-06-20,2016-06-25,2016-05-12,"HuaDe","10","1.3-1.5W",8074.814,"NingBoZhenHai",16000,0,715,34,28.5,1,0,0
"26",2016-07-15,2016-06-20,2016-06-25,2016-05-12,"HuaDe","9","0.5W",3757.49,"JiaoJiangSSZD",5100,5,830,39,50,1,0,0
"27",2016-07-15,2016-06-20,2016-06-25,2016-05-12,"HuaDe","9","0.5W",1215.995,"NingBoHaiZhao",5000,5,715,39,50,1,0,0
"28",2016-07-15,2016-06-22,2016-06-27,2016-05-12,"HuaDe","11","0.5W",4973.009,"NingBoHaiZhao",5000,5,715,39,43,1,0,0
"29",2016-07-15,2016-06-29,2016-07-04,2016-05-12,"HuaDe","12","0.5W",4973.009,"NingBoHaiZhao",5000,5,715,39,43,1,0,0
"30",2016-07-15,2016-07-01,2016-07-06,2016-05-12,"HuaDe","9","0.5W",2870.327,"NingBoHaiZhao",5000,5,715,39,50,1,0,0
"31",2016-07-15,2016-07-01,2016-07-06,2016-05-12,"HuaDe","9","0.5W",2070.435,"JiaoJiangSSZD",5100,5,830,39,50,1,0,0
"32",2016-07-15,2016-07-03,2016-07-08,2016-05-12,"HuaDe","13","1-1.25W",9746.775,"NingBoZhenHai",16000,0,715,34,28,1,0,0
"33",2016-07-15,2016-07-08,2016-07-13,2016-05-12,"HuaDe","14","0.5W",4699.966,"NingBoHaiZhao",5000,5,715,39,43,1,0,0
"34",2016-09-15,2016-07-13,2016-07-18,2016-07-12,"ZhongHaiBF","12","0.5W",4995.25,"NingBoHaiZhao",5000,5,715,39.8,41,1,0,0
"35",2016-09-15,2016-07-24,2016-07-29,2016-07-12,"ZhongHaiBF","15","0.5W",4992.606,"JiaoJiangSSZD",5100,5,830,39.8,47,1,0,0
"36",2016-09-15,2016-07-20,2016-07-25,2016-07-12,"ZhongHaiBF","16","0.5W",4927.05,"NingBoJiangYong",5100,5,715,39.8,42,1,5,0
"37",2016-09-15,2016-07-23,2016-07-28,2016-07-12,"ZhongHaiBF","17","0.5W",4848.641,"NingBoHaiZhao",5000,5,715,39.8,42,1,0,0
"38",2016-09-15,2016-07-24,2016-07-29,2016-07-12,"ZhongHaiBF","18","1.3-1.5W",14735.302,"NingBoZhenHai",16000,0,715,34.8,35,1,5,0
"39",2016-09-15,2016-07-27,2016-08-01,2016-07-12,"ZhongHaiBF","12","0.5W",4996.458,"NingBoJiangYong",5100,5,715,39.8,44,1,5,0
"40",2016-09-15,2016-07-31,2016-08-05,2016-07-12,"ZhongHaiBF","2","0.5W",4449.297,"NingBoHaiZhao",5000,5,715,39.8,46,1,5,0
"41",2016-09-15,2016-08-06,2016-08-11,2016-07-12,"ZhongHaiBF","19","0.5W",5001.314,"JiaoJiangSSZD",5100,5,830,39.8,50,1,0,0
"42",2016-09-15,2016-08-10,2016-08-15,2016-07-12,"ZhongHaiBF","5","0.3W",3348.447,"NingBoZhenHai",16000,0,715,34.8,47,1,5,0
"43",2016-09-15,2016-08-13,2016-08-18,2016-07-12,"ZhongHaiBF","17","0.5W",4817.526,"JiaoJiangSSZD",5100,5,830,39.8,48,1,0,0
"44",2016-09-15,2016-08-17,2016-08-22,2016-07-12,"ZhongHaiBF","12","0.5W",4992.308,"NingBoHaiZhao",5000,5,715,39.8,49,1,5,0
"45",2016-09-15,2016-08-19,2016-08-24,2016-07-12,"ZhongHaiBF","20","0.7W",7672.183,"NingBoZhenHai",16000,0,715,34.8,42.1,1,0,0
"46",2016-09-15,2016-09-05,2016-09-10,2016-07-12,"ZhongHaiBF","21","0.5W",5000,"NingBoJiangYong",5100,5,715,39.8,47,1,0,0
"47",2016-09-15,2016-08-27,2016-09-01,2016-07-12,"ZhongHaiBF","16","0.5W",4965.797,"NingBoHaiZhao",5000,5,715,39.8,49,1,5,0
"48",2016-09-15,2016-08-28,2016-09-02,2016-07-12,"ZhongHaiBF","12","0.5W",4981.572,"NingBoJiangYong",5100,5,715,39.8,52,1,5,0
"49",2016-09-15,2016-09-01,2016-09-06,2016-07-12,"ZhongHaiBF","22","1-1.25W",12712.376,"NingBoZhenHai",16000,0,715,34.8,34,1,5,0
"50",2016-09-15,2016-08-28,2016-09-02,2016-07-12,"ZhongHaiBF","23","0.5W",4994.384,"JiaoJiangSSZD",5100,5,830,39.8,49,1,5,0
"51",2016-09-15,2016-09-01,2016-09-06,2016-07-12,"ZhongHaiBF","24","0.5W",5001.72,"JiaoJiangSSZD",5100,5,830,39.8,49,1,5,0
"52",2016-10-15,2016-09-09,2016-09-14,2016-09-11,"HuaDe","25","0.5W",1241.75,"NingBoBLYG",7500,5,715,44.7,46,1,0,0
"53",2016-10-15,2016-09-09,2016-09-14,2016-09-11,"HuaDe","25","0.5W",3757.96,"NingBoJiangYong",5100,5,715,44.7,46,1,0,0
"54",2016-10-15,2016-09-18,2016-09-23,2016-09-11,"HuaDe","26","0.5W",1163.876,"NingBoBaoDa",5000,5,715,44.7,46,1,0,0
"55",2016-10-15,2016-09-18,2016-09-23,2016-09-11,"HuaDe","26","0.5W",3628.142,"NingBoHaiZhao",5000,5,715,44.7,46,1,0,0
"56",2016-10-15,2016-09-18,2016-09-23,2016-09-11,"HuaDe","11","0.5W",3198.54,"NingBoBLYG",7500,5,715,44.7,46,1,0,0
"57",2016-10-15,2016-09-18,2016-09-23,2016-09-11,"HuaDe","11","0.5W",1775.18,"NingBoJiangYong",5100,5,715,44.7,46,1,0,0
"58",2016-10-15,2016-09-24,2016-09-29,2016-09-11,"HuaDe","9","0.5W",355.58,"NingBoBLYG",7500,5,715,44.7,46,1,0,1
"59",2016-10-15,2016-09-24,2016-09-29,2016-09-11,"HuaDe","9","0.5W",2311.98,"NingBoHuaPu",7500,5,715,44.7,46,1,0,1
"60",2016-10-15,2016-09-24,2016-09-29,2016-09-11,"HuaDe","9","0.5W",2285.01,"NingBoJiangYong",5100,5,715,44.7,46,1,0,1
"61",2016-10-15,2016-09-24,2016-09-29,2016-09-11,"HuaDe","4","1.3-1.5W",10584.527,"NingBoZhenHai",16000,0,715,39.7,31,1,0,0
"62",2016-10-15,2016-09-24,2016-09-29,2016-09-11,"HuaDe","4","1.3-1.5W",3069.147,"NingBoBaoDa",5000,5,715,44.7,31,1,0,0
"63",2016-10-15,2016-09-24,2016-09-29,2016-09-11,"HuaDe","4","1.3-1.5W",890.244,"NingBoHaiZhao",5000,5,715,44.7,31,1,0,0
"64",2016-10-15,2016-09-25,2016-09-30,2016-09-11,"HuaDe","27","0.5W",1284.897,"NingBoDaXie",7500,5,715,44.7,47,1,0,1
"65",2016-10-15,2016-09-25,2016-09-30,2016-09-11,"HuaDe","27","0.5W",3411.168,"NingBoHaiZhao",5000,5,715,44.7,47,1,0,1
"66",2016-10-15,2016-09-25,2016-09-30,2016-09-11,"HuaDe","28","0.5W",4998.344,"JiaoJiangSSZD",5100,5,830,44.7,50,1,0,0
"67",2016-10-15,2016-10-04,2016-10-09,2016-09-11,"HuaDe","29","0.5W",5080.603,"JiaoJiangSSZD",5100,5,830,44.7,50,1,0,0
"68",2016-10-15,2016-10-03,2016-10-08,2016-09-11,"HuaDe","11","0.5W",1302.343,"NingBoBaoDa",5000,5,715,44.7,46,1,0,0
"69",2016-10-15,2016-10-03,2016-10-08,2016-09-11,"HuaDe","11","0.5W",3650.741,"NingBoHaiZhao",5000,5,715,44.7,46,1,0,0
"70",2016-10-15,2016-10-08,2016-10-13,2016-09-11,"HuaDe","30","1.3-1.5W",9603.634,"NingBoZhenHai",16000,0,715,39.7,38.1,1,0,0
"71",2016-10-15,2016-10-08,2016-10-13,2016-09-11,"HuaDe","30","1.3-1.5W",3318.054,"NingBoHaiZhao",5000,5,715,44.7,38.1,1,0,0
"72",2016-10-15,2016-10-08,2016-10-13,2016-09-11,"HuaDe","14","0.5W",1191.07,"NingBoHuaPu",7500,5,715,44.7,46,1,0,2
"73",2016-10-15,2016-10-08,2016-10-13,2016-09-11,"HuaDe","14","0.5W",3512.4,"NingBoJiangYong",5100,5,715,44.7,46,1,0,2
"74",2016-12-15,2016-10-15,2016-10-20,2016-10-11,"LiXin","25","0.5W",4999.825,"NingBoJiangYong",5100,5,715,50.5,52,1,0,0
"75",2016-12-15,2016-10-16,2016-10-21,2016-10-11,"LiXin","5","0.3W",3337.03,"NingBoHaiZhao",5000,5,715,50.5,60.1,1,0,0
"76",2016-12-15,2016-10-20,2016-10-25,2016-10-11,"LiXin","12","0.5W",4683.249,"JiaoJiangSSZD",5100,5,830,50.5,59.3,1,0,0
"77",2016-12-15,2016-10-22,2016-10-27,2016-10-11,"LiXin","31","0.5W",4144.24,"NingBoJiangYong",5100,5,715,50.5,54,1,0,0
"78",2016-12-15,2016-10-22,2016-10-27,2016-10-11,"LiXin","32","1-1.25W",5169.037,"NingBoZhenHai",16000,0,715,45.5,50,1,5,0
"79",2016-12-15,2016-10-22,2016-10-27,2016-10-11,"LiXin","32","1-1.25W",5517.513,"NingBoHaiZhao",5000,5,715,50.5,50,1,5,0
"80",2016-12-15,2016-10-30,2016-11-04,2016-10-11,"LiXin","33","1.3-1.5W",592.746,"NingBoZhenHai",16000,0,715,45.5,55.9,1,0,0
"81",2016-12-15,2016-10-26,2016-10-31,2016-10-11,"LiXin","34","0.5W",4980.924,"NingBoHaiZhao",5000,5,715,50.5,53.2,1,5,0
"82",2016-12-15,2016-10-30,2016-11-04,2016-10-11,"LiXin","12","0.5W",4982.67,"NingBoJiangYong",5100,5,715,50.5,67.8,1,5,0
"83",2016-12-15,2016-11-03,2016-11-08,2016-10-11,"LiXin","35","1-1.25W",3015.964,"NingBoZhenHai",16000,0,715,45.5,50,1,5,0
"84",2016-12-15,2016-11-04,2016-11-09,2016-10-11,"LiXin","16","0.5W",4954.367,"NingBoHaiZhao",5000,5,715,50.5,82.3,1,0,0
"85",2016-12-15,2016-11-05,2016-11-10,2016-10-11,"LiXin","36","0.5W",4257.65,"JiaoJiangSSZD",5100,5,830,50.5,80.2,1,0,0
"86",2016-12-15,2016-11-06,2016-11-11,2016-10-11,"LiXin","31","0.5W",4119.87,"NingBoJiangYong",5100,5,715,50.5,70,1,0,0
"87",2016-12-15,2016-11-10,2016-11-15,2016-10-11,"LiXin","12","0.5W",4995.883,"NingBoJiangYong",5100,5,715,50.5,77.4,1,0,0
"88",2016-12-15,2016-11-13,2016-11-18,2016-10-11,"LiXin","37","1-1.25W",8452.662,"NingBoZhenHai",16000,0,715,45.5,55,1,0,0
"89",2016-12-15,2016-11-13,2016-11-18,2016-10-11,"LiXin","37","1-1.25W",1446.226,"NingBoHaiZhao",5000,5,715,50.5,55,1,0,0
"90",2016-12-15,2016-11-16,2016-11-21,2016-10-11,"LiXin","34","0.5W",4998.668,"NingBoHaiZhao",5000,5,715,50.5,82.5,1,0,0
"91",2016-12-15,2016-11-17,2016-11-22,2016-10-11,"LiXin","38","1.3-1.5W",3267.303,"NingBoZhenHai",16000,0,715,45.5,58.5,1,0,0
"92",2016-12-15,2016-11-20,2016-11-25,2016-10-11,"LiXin","12","0.5W",4995.361,"NingBoJiangYong",5100,5,715,50.5,85.2,1,0,0
"93",2016-12-15,2016-11-27,2016-12-02,2016-10-11,"LiXin","39","1.3-1.5W",7180.878,"NingBoZhenHai",16000,0,715,45.5,64,1,5,2
"94",2016-12-15,2016-11-27,2016-12-02,2016-10-11,"LiXin","39","1.3-1.5W",6454.802,"NingBoHaiZhao",5000,5,715,50.5,64,1,5,0
"95",2016-12-15,2016-11-24,2016-11-29,2016-10-11,"LiXin","17","0.5W",4176.581,"JiaoJiangSSZD",5100,5,830,50.5,87.5,1,0,0
"96",2016-12-15,2016-11-24,2016-11-29,2016-10-11,"LiXin","40","0.5W",4368.08,"NingBoJiangYong",5100,5,715,50.5,85,1,5,0
"97",2016-12-15,2016-11-23,2016-11-28,2016-10-11,"LiXin","21","0.5W",4990.448,"NingBoHaiZhao",5000,5,715,50.5,82.5,1,0,0
"98",2016-12-15,2016-11-26,2016-12-01,2016-10-11,"LiXin","41","0.5W",4959.79,"NingBoJiangYong",5100,5,715,50.5,83,1,0,0
"99",2016-12-15,2016-11-27,2016-12-02,2016-10-11,"LiXin","34","0.5W",4998.365,"NingBoHaiZhao",5000,5,715,50.5,83,1,0,0
"100",2016-12-15,2016-12-01,2016-12-06,2016-10-11,"LiXin","12","0.5W",4984.188,"NingBoJiangYong",5100,5,715,50.5,85.5,1,0,0
"101",2016-12-15,2016-12-03,2016-12-08,2016-10-11,"LiXin","42","1.6-1.8W",4000,"NingBoZhenHai",16000,0,715,45.5,62,1,0,1
"102",2016-12-15,2016-12-03,2016-12-08,2016-10-11,"LiXin","42","1.6-1.8W",1600,"NingBoHaiZhao",5000,5,715,50.5,62,1,0,1
"103",2016-12-15,2016-12-09,2016-12-14,2016-10-11,"LiXin","34","0.5W",4230.151,"JiaoJiangSSZD",5100,5,830,50.5,91.4,1,0,0
"104",2016-12-15,2016-12-09,2016-12-14,2016-10-11,"LiXin","34","0.5W",768.89,"NingBoJiangYong",5100,5,715,50.5,91.4,1,0,0
"105",2017-03-15,2016-12-14,2016-12-19,2016-12-11,"LiXin","12","0.5W",4992.748,"NingBoJiangYong",5100,5,715,89.7,80,1,0,0
"106",2017-03-15,2016-12-22,2016-12-27,2016-12-11,"LiXin","43","1.3-1.5W",839.044,"NingBoZhenHai",16000,0,715,84.7,55,1,0,0
"107",2017-03-15,2016-12-21,2016-12-26,2016-12-11,"LiXin","38","1.3-1.5W",9539.346,"NingBoZhenHai",16000,0,715,84.7,52.91,1,0,0
"108",2017-03-15,2016-12-21,2016-12-26,2016-12-11,"LiXin","38","1.3-1.5W",1995.905,"NingBoHaiZhao",5000,5,715,89.7,52.91,1,0,0
"109",2017-03-15,2016-12-21,2016-12-26,2016-12-11,"LiXin","38","1.3-1.5W",495.95,"NingBoHaiZhao",5000,5,715,89.7,52.91,1,0,0
"110",2017-03-15,2016-12-21,2016-12-26,2016-12-11,"LiXin","38","1.3-1.5W",1487.63,"NingBoJiangYong",5100,5,715,89.7,52.91,1,0,0
"111",2017-03-15,2016-12-22,2016-12-27,2016-12-11,"LiXin","41","0.5W",4503.597,"JiaoJiangSSZD",5100,5,830,89.7,80,1,0,0
"112",2017-03-15,2016-12-22,2016-12-27,2016-12-11,"LiXin","31","0.5W",4133.116,"NingBoHaiZhao",5000,5,715,89.7,82,1,5,0
"113",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","34","0.5W",4995.027,"JiaoJiangSSZD",5100,5,830,89.7,80.4,1,0,0
"114",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","10","1.3-1.5W",6663.208,"NingBoZhenHai",16000,0,715,84.7,55,1,0,0
"115",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","10","1.3-1.5W",1844.43,"NingBoJiangYong",5100,5,715,89.7,55,1,0,0
"116",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","10","1.3-1.5W",3914.344,"NingBoHaiZhao",5000,5,715,89.7,55,1,0,0
"117",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","10","1.3-1.5W",1483.33,"NingBoHaiZhao",5000,5,715,89.7,55,1,0,0
"118",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","10","1.3-1.5W",679.912,"NingBoHaiZhao",5000,5,715,89.7,55,1,0,0
"119",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","12","0.5W",4960.118,"NingBoHaiZhao",5000,5,715,89.7,80,1,0,0
"120",2017-03-15,2017-01-01,2017-01-06,2016-12-11,"LiXin","31","0.5W",4156.91,"NingBoJiangYong",5100,5,715,89.7,80,1,0,0
"121",2017-03-15,2016-12-25,2016-12-30,2016-12-11,"LiXin","12","0.5W",4996.034,"NingBoHaiZhao",5000,5,715,89.7,84,1,0,0
"122",2017-03-15,2017-01-01,2017-01-06,2016-12-11,"LiXin","42","1.6-1.8W",6526.984,"NingBoZhenHai",16000,0,715,84.7,63,1,0,0
"123",2017-03-15,2017-01-02,2017-01-07,2016-12-11,"LiXin","31","0.5W",4159.87,"NingBoJiangYong",5100,5,715,89.7,76.2,1,0,0
"124",2017-03-15,2017-01-03,2017-01-08,2016-12-11,"LiXin","34","0.5W",4989.08,"NingBoHaiZhao",5000,5,715,89.7,74,1,0,0
"125",2017-03-15,2017-01-04,2017-01-09,2016-12-11,"LiXin","12","0.5W",4991.815,"JiaoJiangSSZD",5100,5,830,72.5,75,1,0,0
"126",2017-03-15,2017-01-05,2017-01-10,2016-12-11,"LiXin","41","0.5W",4970.13,"NingBoHaiZhao",5000,5,715,72.5,63.5,1,0,0
"127",2017-03-15,2017-01-06,2017-01-11,2016-12-11,"LiXin","35","1-1.25W",9127.16,"NingBoZhenHai",16000,0,715,67.5,41,1,0,0
"128",2017-03-15,2017-01-07,2017-01-12,2016-12-11,"LiXin","35","1-1.25W",1407.775,"NingBoHaiZhao",5000,5,715,72.5,41,1,0,0
"129",2017-03-15,2017-01-08,2017-01-13,2016-12-11,"LiXin","44","0.5W",2982.827,"JiaoJiangSSZD",5100,5,830,72.5,74,1,0,0
"130",2017-03-15,2017-01-09,2017-01-14,2016-12-11,"LiXin","41","0.5W",4979.677,"NingBoHaiZhao",5000,5,715,72.5,63.5,1,0,0
"131",2017-03-15,2017-01-10,2017-01-15,2016-12-11,"LiXin","31","0.5W",4156.09,"NingBoJiangYong",5100,5,715,72.5,68.8,1,0,0
